,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,2291346908,20.237000000000002,105.71799999999999,Dioscorea hamiltonii Hook.f.
1,2289119393,20.24,105.67,Dioscorea hamiltonii Hook.f.
2,2288828263,20.330333,105.61583300000001,Dioscorea hamiltonii Hook.f.
3,1988188013,19.0,109.0,Dioscorea hamiltonii Hook.f.
4,1930135046,25.109,95.13749,Dioscorea hamiltonii Hook.f.
5,1825752683,18.502743,103.76329100000001,Dioscorea hamiltonii Hook.f.
6,1825752447,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
7,1825752431,28.253008,83.938548,Dioscorea hamiltonii Hook.f.
8,1825752429,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
9,1825752421,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
10,1825752420,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
11,1825752418,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
12,1825752417,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
13,1825752416,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
14,1825752412,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
15,1825752348,28.253008,83.938548,Dioscorea hamiltonii Hook.f.
16,1825752339,22.883478,79.616202,Dioscorea hamiltonii Hook.f.
17,1825752097,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
18,1825752092,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
19,1825752089,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
20,1825752088,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
21,1825752085,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
22,1825752082,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
23,1825752081,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
24,1825752080,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
25,1825752076,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
26,1825752075,36.519977000000004,103.891767,Dioscorea hamiltonii Hook.f.
27,1421198634,16.38,101.57,Dioscorea hamiltonii Hook.f.
28,1304564876,20.35,105.56278,Dioscorea hamiltonii Hook.f.
29,1304561282,14.916670000000002,98.75,Dioscorea hamiltonii Hook.f.
30,1304561271,13.0,102.25,Dioscorea hamiltonii Hook.f.
31,1304030157,23.125462,104.70282900000001,Dioscorea hamiltonii Hook.f.
32,1304030126,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
33,1304030110,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
34,1304030100,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
35,1304030092,24.004444,101.108594,Dioscorea hamiltonii Hook.f.
36,1304030076,22.01071,100.799775,Dioscorea hamiltonii Hook.f.
37,1303979339,24.004444,101.108594,Dioscorea hamiltonii Hook.f.
38,1303979335,22.01071,100.799775,Dioscorea hamiltonii Hook.f.
39,1303979324,23.125462,104.70282900000001,Dioscorea hamiltonii Hook.f.
40,1303979307,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
41,1303979299,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
42,1303979273,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
43,1303968999,24.466672,112.626493,Dioscorea hamiltonii Hook.f.
44,1303968996,24.399048,113.987821,Dioscorea hamiltonii Hook.f.
45,1303968991,22.252570000000002,111.721548,Dioscorea hamiltonii Hook.f.
46,1303968987,22.929376,112.044025,Dioscorea hamiltonii Hook.f.
47,1303968986,24.466672,112.626493,Dioscorea hamiltonii Hook.f.
48,1303968965,23.127041000000002,113.341527,Dioscorea hamiltonii Hook.f.
49,1303968958,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
50,1303968956,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
51,1303968955,18.516726000000002,110.02908500000001,Dioscorea hamiltonii Hook.f.
52,1303968952,25.175621,110.351669,Dioscorea hamiltonii Hook.f.
53,1303968951,24.813781,113.18443500000001,Dioscorea hamiltonii Hook.f.
54,1303968947,24.399048,113.987821,Dioscorea hamiltonii Hook.f.
55,1303968941,24.399048,113.987821,Dioscorea hamiltonii Hook.f.
56,1303968939,23.310937,110.090325,Dioscorea hamiltonii Hook.f.
57,1303968935,22.768327,111.56998200000001,Dioscorea hamiltonii Hook.f.
58,1303968933,24.905949,108.84233600000002,Dioscorea hamiltonii Hook.f.
59,1303968931,22.929376,112.044025,Dioscorea hamiltonii Hook.f.
60,1303968929,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
61,1303968928,23.160603,106.288701,Dioscorea hamiltonii Hook.f.
62,1303968927,22.391288,106.817838,Dioscorea hamiltonii Hook.f.
63,1303968925,23.127041000000002,113.341527,Dioscorea hamiltonii Hook.f.
64,1303968922,18.249731,109.507052,Dioscorea hamiltonii Hook.f.
65,1303968919,24.742369,114.53013200000001,Dioscorea hamiltonii Hook.f.
66,1303968917,22.008084,111.000731,Dioscorea hamiltonii Hook.f.
67,1303968916,25.175621,110.351669,Dioscorea hamiltonii Hook.f.
68,1303968914,24.186045,113.415062,Dioscorea hamiltonii Hook.f.
69,1303968912,18.249731,109.507052,Dioscorea hamiltonii Hook.f.
70,1303968911,19.254108,110.45517,Dioscorea hamiltonii Hook.f.
71,1303968909,24.742369,114.53013200000001,Dioscorea hamiltonii Hook.f.
72,1303968907,24.780744,112.377423,Dioscorea hamiltonii Hook.f.
73,1303968906,23.160603,106.288701,Dioscorea hamiltonii Hook.f.
